claim,label,language,source,url
: An Indian Express article reports that Ajit Pawar left behind a will revealing a secret AI-based investment platform that earned him crores and is still open to the public.,FALSE,en,factly,https://factly.in/the-facebook-ad-claiming-that-ajit-pawar-left-crores-in-his-will-earned-through-an-ai-based-investment-platform-is-fake
"The previous UPA government constructed only 25 lakh houses in their last 4 years where as the current government in the last 4 years constructed 1.25 crore houses, a difference of 1 crore houses.",FALSE,en,factly,https://factly.in/fact-check-did-the-upa-construct-only-25-lakh-houses-in-their-last-4-years
: A viral video shows a massive pile-up of cars and trucks in India or the UAE on New Year’s Eve 2025.,FALSE,en,factly,https://factly.in/a-video-from-a-february-2021-multi-vehicle-pileup-in-fort-worth-texas-is-being-falsely-shared-as-an-incident-from-india-and-the-uae-on-new-years-eve-2025
Fact Check: Was the Winter Session of Parliament postponed during UPA rule?,FALSE,en,factly,https://factly.in/fact-check-was-the-winter-session-of-parliament-postponed-during-upa-rule
: The viral video shows an elephant rescuing multiple animals from the Sri Lankan floods.,FALSE,en,factly,https://factly.in/these-videos-showing-an-elephant-rescuing-animals-from-the-sri-lankan-floods-are-ai-generated
"The video shows a massive python in a crowded train in Madhya Pradesh, causing panic.",FALSE,en,factly,https://factly.in/the-viral-video-showing-a-massive-python-causing-panic-in-a-crowded-madhya-pradesh-train-is-ai-generated
The video shows Maharashtra Deputy Chief Minister Ajit Pawar’s body being taken out of a hospital following a plane crash in Baramati.,MISLEADING,en,factly,https://factly.in/an-unrelated-video-is-being-shared-as-showing-ajit-pawars-dead-body-being-taken-out-of-a-hospital-after-a-plane-crash-in-baramati
"The video shows snowfall near Ambience Mall in Gurugram, Haryana, in January 2026.",MISLEADING,en,factly,https://factly.in/a-march-2023-hailstorm-video-from-gurugram-is-being-shared-as-showing-snowfall-in-the-city-in-january-2026
Special Trains from Hyderabad for AP Elections 2019.,TRUE,en,factly,https://factly.in/yes-indian-railways-has-provided-special-trains-and-extra-coaches-to-various-trains-for-ap-elections-2019
Hyderabad Police seized Rs 8 crore cash withdrawn from BJP’s bank account.,TRUE,en,factly,https://factly.in/telangana-police-authorities-confirmed-that-they-have-seized-rs-8-crore-cash-withdrawn-from-bjps-bank-account
The video shows people in Venezuela celebrating after the US military detained President Nicolás Maduro.,MISLEADING,en,factly,https://factly.in/a-2024-venezuela-protest-video-is-being-shared-as-showing-venezuelans-celebrating-after-president-nicolas-maduros-detention
: The viral video shows Indian Army personnel in a war zone saying that the Pakistani Army is dangerous and asking to be rescued.,FALSE,en,factly,https://factly.in/this-video-showing-indian-army-personnel-saying-that-the-pakistani-army-is-dangerous-in-a-war-zone-is-ai-generated
Pending traffic challan payment websites shared via SMS and WhatsApp are official portals for paying traffic fines.,FALSE,en,factly,https://factly.in/pending-traffic-challan-links-sent-via-sms-and-whatsapp-are-fake-and-fraudulent
: The video shows Bhojpuri actor and RJD candidate Khesari Lal Yadav’s house being demolished by authorities after a notice was served by the Mira Bhayandar Municipal Corporation.,FALSE,en,factly,https://factly.in/this-video-showing-a-bulldozer-demolishing-the-mumbai-house-of-rjd-bihar-candidate-khesari-lal-yadav-is-ai-generated
: The viral video shows an Iranian attack on the Burj Al Arab building in Dubai during the ongoing Middle East conflict.,MISLEADING,en,factly,https://factly.in/an-old-and-unrelated-video-of-a-building-fire-in-sharjah-is-being-shared-as-visuals-of-a-recent-iranian-attack-on-the-burj-al-arab-in-dubai
The video shows the moment the IAF Tejas jet crashed during the Dubai Airshow on 21 November 2025.,FALSE,en,factly,https://factly.in/a-compilation-of-two-unrelated-videos-shared-as-showing-the-iaf-tejas-crash-at-the-dubai-airshow
": The viral video shows former Army Chief Gen. Manoj Pande saying, in Assam, the Indian Army was instructed by Israeli forces to dehumanise Muslims, Sikhs, and Kukis.",FALSE,en,factly,https://factly.in/this-viral-video-claiming-that-former-army-chief-gen-manoj-pande-said-israeli-forces-instructed-the-indian-army-to-dehumanise-certain-communities-in-assam-is-a-deepfake
India is not the worst performing economy as far as GDP growth for April-June 2020 is concerned.,MISLEADING,en,factly,https://factly.in/data-is-indias-gdp-growth-rate-the-worst-among-major-economies-for-april-june-2020
State government is collecting more tax than central government on petrol.,FALSE,en,factly,https://factly.in/the-central-government-collects-more-tax-on-petrol-than-the-state-government
This video shows crowds gathering for Dhirendra Krishna Shastri’s Sanatan Hindu Ekta Padyatra that commenced on 7 November 2025.,MISLEADING,en,factly,https://factly.in/old-and-unrelated-video-shared-as-visuals-of-dhirendra-krishna-shastris-november-2025-sanatan-ekta-padyatra
Monthly Goods Trade surplus for the first time in 18 years and is a realisation of the vision of Aatmanirbhar Bharat.,MISLEADING,en,factly,https://factly.in/fact-check-does-piyush-goyals-tweet-about-trade-surplus-of-goods-present-the-actual-picture-of-trade
: The viral video shows a Bangladeshi Hindu man describing a tense situation in the country and asking for protection.,FALSE,en,factly,https://factly.in/this-video-of-a-bangladeshi-hindu-man-seeking-protection-is-ai-generated
ICDS-Common Application Software:What are the Promises & Limitations?,TRUE,en,factly,https://factly.in/the-icds-common-application-software-what-are-the-promises-limitations
"No more arrests for any kind of posts on social media as Section 66A of IT Act, 2000 has been struck down by the Supreme Court.",MISLEADING,en,factly,https://factly.in/section-66a-it-act-was-struck-down-by-the-supreme-court-in-2015
: The viral video shows General Upendra Dwivedi opposing Pakistan’s inclusion in a US-led “board of peace” for Gaza.,FALSE,en,factly,https://factly.in/this-video-of-coas-general-upendra-dwivedi-opposing-pakistans-inclusion-in-the-us-board-of-peace-is-a-deepfake
A CNN survey ranked the Bharatiya Janata Party (BJP) as the fourth most corrupt political party in the world.,FALSE,en,factly,https://factly.in/cnn-did-not-conduct-any-survey-ranking-the-bjp-as-the-fourth-most-corrupt-political-party-in-the-world
: The viral video shows a man named Abdul Khan being caught by police for posing as “Ravi” and marrying a Hindu woman.,FALSE,en,factly,https://factly.in/this-video-of-a-muslim-man-posing-as-a-hindu-marrying-a-hindu-woman-and-being-caught-by-police-is-a-scripted
Mukesh Ambani’s wealth is 10 lakh crore (2019).,MISLEADING,en,factly,https://factly.in/reliance-industries-limiteds-market-capitalization-10-lakh-crore-is-being-shared-as-ambanis-wealth
Fact Checking Government claims on MGNREGS,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-mgnregs
Fact Check: How true are Government claims about FDI flows?,TRUE,en,factly,https://factly.in/fact-check-how-true-are-government-claims-about-fdi-flows
Fact Check: How true is Congress party’s claim regarding shortfall in Government earnings,TRUE,en,factly,https://factly.in/fact-check-how-true-is-congress-partys-claim-regarding-shortfall-in-government-earnings
Fact-Check: Is India exporting more Medical Equipment & importing less?,TRUE,en,factly,https://factly.in/fact-check-is-india-exporting-more-medical-equipment-importing-less
Fact Check: Has the speed of Rural Road construction doubled?,TRUE,en,factly,https://factly.in/fact-check-has-the-speed-of-rural-road-construction-doubled
Fact Check: Are more people travelling in Airplanes than in AC trains? - FACTLY,TRUE,en,factly,https://factly.in/fact-check-are-more-people-travelling-in-airplanes-than-in-ac-trains
Fact Checking Government claims about the Banking Sector,TRUE,en,factly,https://factly.in/fact-checking-government-claims-about-the-banking-sector
Fact Checking Government claims on National Highways & Roads,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-national-highways-roads
"Yes, Indian Railways has provided special trains and extra coaches to various trains for AP Elections 2019 - FACTLY",TRUE,en,factly,https://factly.in/yes-indian-railways-has-provided-special-trains-and-extra-coaches-to-various-trains-for-ap-elections-2019
Fact Check: How true are government claims about its Health Initiatives?,TRUE,en,factly,https://factly.in/fact-check-how-true-are-government-claims-about-its-health-initiatives
Fact Checking Government claims on Pradhan Mantri Kisan Sampada Yojana,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-pradhan-mantri-kisan-sampada-yojana
How the media misinterpreted & misreported the PM’s statements on Passports,TRUE,en,factly,https://factly.in/media-misinterpreted-misreported-pms-statements-passports
Fact Checking Government Claims on the ‘Rights of Persons with Disabilities Act’,TRUE,en,factly,https://factly.in/rights-of-persons-with-disabilities-act
Fact Checking Government claims on Fertilizer Production & Price,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-fertilizer-production-price
Fact Checking Government claims over Railway track Development,TRUE,en,factly,https://factly.in/fact-checking-government-claims-over-railway-track-development
Fact Checking the Government’s Claims over formalization of Economy,TRUE,en,factly,https://factly.in/fact-checking-the-governments-claims-over-formalization-of-economy
Fact Checking Government claims about e-NAM,TRUE,en,factly,https://factly.in/fact-checking-government-claims-about-e-nam
Fact Check: How much did the Modi Government pay for the UPA era oil bonds? - FACTLY,TRUE,en,factly,https://factly.in/fact-check-how-much-did-the-modi-government-pay-for-the-upa-era-oil-bonds
Fact Check: Has Rural Road construction reached a record high in the last four years?,TRUE,en,factly,https://factly.in/fact-check-has-rural-road-construction-reached-a-record-high-in-the-last-four-years
Fact Checking Government claims on Bharatmala & Setu Bharatam,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-bharatmala-setu-bharatam
Fact Check: How true are Government claims about credit to Micro & Small Enterprises,TRUE,en,factly,https://factly.in/fact-check-how-true-are-government-claims-about-credit-to-micro-small-enterprises
Fact Check: What did the government do for Persons with Disabilities?,TRUE,en,factly,https://factly.in/fact-check-what-did-the-government-do-for-the-development-of-persons-with-disabilities
Fact Check: India’s standing in Global Indices,TRUE,en,factly,https://factly.in/fact-check-indias-standing-global-indices
Fact Checking Government claims on improving Safety in Railways,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-improving-safety-in-railways
Fact Checking Government claims on Prices of essential medicines & Operationalization of Pharmacies for generic drugs,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-prices-of-essential-medicines-operationalization-of-pharmacies-for-generic-drugs
Fact Checking the Government’s claims on Auctions & Clearances,TRUE,en,factly,https://factly.in/fact-checking-the-governments-claims-on-auctions-clearances
Telangana Police Authorities confirmed that they have seized Rs 8 crore cash withdrawn from BJP’s bank account - FACTLY,TRUE,en,factly,https://factly.in/telangana-police-authorities-confirmed-that-they-have-seized-rs-8-crore-cash-withdrawn-from-bjps-bank-account
Fact Checking Government claims on Higher Education,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-higher-education
Fact Checking Government claims on ‘Social Empowerment of Women’,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-social-empowerment-of-women
"Under the UPA II, the average annual MSP growth rate was 19.3%, under the NDA government; this has fallen to 3.6%",TRUE,en,factly,https://factly.in/fact-check-in-whose-tenure-did-msp-increase-by-a-greater-percentage
Fact Checking Government claims on Pradhan Mantri Fasal Bima Yojana,TRUE,en,factly,https://factly.in/fact-checking-government-claims-about-the-pradhan-mantri-fasal-bima-yojana
